time,username,course_id,forum_action,thread_id,subject,target_user_id,search_query,event_GET
1.45E+09,221425,UBCx/Climate101x/3T2015,read,561d7cccc76277630e00049b,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,221425,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,221425,UBCx/Climate101x/3T2015,read,561e2fb6d2aca56f5e0005f6,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,221425,UBCx/Climate101x/3T2015,read,561dd5bdd2aca5b29c000581,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,562559c79c2aeec53300021c,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5625178ec76277e28d000b60,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5624e824c762774e0a000978,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5624d761c76277578b000a71,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5623ce4bc762771a20000a70,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5623a3c1d2aca5ab40000a6d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,562349649c2aee1a26000103,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5623330ad2aca539cb000944,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5623247dd2aca56f5e0009b5,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5623247dd2aca56f5e0009b5,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,{}
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5623247dd2aca56f5e0009b5,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561fee38d2aca5b29c0007ac,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,56225faad2aca578a1000952,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5621fb87c762770c660009a3,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,56217830d2aca5b04f0008d3,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5621567b9c2aee7f28000035,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,562154cb9c2aee345e000022,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5620d7dac762770c660008ea,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5620d4a2c76277630e0007db,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5620ba23c76277878f00087d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,LEZG,UBCx/Climate101x/3T2015,read,561ed213c76277dacb000691,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561fa099d2aca5ee9900074f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561f7fead2aca528e600073d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561f1b53c76277578b000704,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561f15b9d2aca574a90006c2,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561ed213c76277dacb000691,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e9800d2aca5e7dd000618,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e928ac76277e10c000617,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e7cd9d2aca52a56000628,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e697fc762771f3f0005d9,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e6651d2aca5fa7b000642,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e571ed2aca5d98b0005ef,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e6651d2aca5fa7b000642,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e571ed2aca5d98b0005ef,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561e2fb6d2aca56f5e0005f6,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561df26cd2aca5e7dd000563,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561dd5bdd2aca5b29c000581,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561dd052c762770c660005b8,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561dcdabd2aca5b04f000542,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561dc170c762776ccf000520,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561da108c76277c3410004fd,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,561d7cccc76277630e00049b,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NateSchan,UBCx/Climate101x/3T2015,read,5602fa269714b08e0600220d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,TrashegimM,UBCx/Climate101x/3T2015,read,562559c79c2aeec53300021c,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,TrashegimM,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,jyyarb,UBCx/Climate101x/3T2015,read,56217830d2aca5b04f0008d3,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,{}
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,562559c79c2aeec53300021c,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e9800d2aca5e7dd000618,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,sastryvedam2,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,fham584377,UBCx/Climate101x/3T2015,read,561f15b9d2aca574a90006c2,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SaraEHarris,UBCx/Climate101x/3T2015,read,5624e824c762774e0a000978,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SaraEHarris,UBCx/Climate101x/3T2015,read,562559c79c2aeec53300021c,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SaraEHarris,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SaraEHarris,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SaraEHarris,UBCx/Climate101x/3T2015,read,56217830d2aca5b04f0008d3,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SaraEHarris,UBCx/Climate101x/3T2015,read,5621ca8c9c2aee00ee00006c,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SaraEHarris,UBCx/Climate101x/3T2015,read,5623330ad2aca539cb000944,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SaraEHarris,UBCx/Climate101x/3T2015,read,562443ec9c2aee08ee000165,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,angiefayfr,UBCx/Climate101x/3T2015,read,5624e824c762774e0a000978,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,angiefayfr,UBCx/Climate101x/3T2015,read,562154cb9c2aee345e000022,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,GNaveenChandra,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,angiefayfr,UBCx/Climate101x/3T2015,read,56217830d2aca5b04f0008d3,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,angiefayfr,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,SandraAnnEnders,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,angiefayfr,UBCx/Climate101x/3T2015,read,562154cb9c2aee345e000022,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,sastryvedam2,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,userA-D,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BrendanC,UBCx/Climate101x/3T2015,read,561e9800d2aca5e7dd000618,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BrendanC,UBCx/Climate101x/3T2015,read,561dc170c762776ccf000520,course1,,,{}
1.45E+09,BrendanC,UBCx/Climate101x/3T2015,read,561dc170c762776ccf000520,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,{}
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,56217830d2aca5b04f0008d3,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e9800d2aca5e7dd000618,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,562559c79c2aeec53300021c,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,{}
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BrendanC,UBCx/Climate101x/3T2015,read,5620ba23c76277878f00087d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,ptyagi2000,UBCx/Climate101x/3T2015,read,562018afc762770c66000842,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,ptyagi2000,UBCx/Climate101x/3T2015,read,5621ca8c9c2aee00ee00006c,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BrendanC,UBCx/Climate101x/3T2015,read,562018afc762770c66000842,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,ptyagi2000,UBCx/Climate101x/3T2015,read,562443ec9c2aee08ee000165,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Lily32,UBCx/Climate101x/3T2015,read,562559c79c2aeec53300021c,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Lily32,UBCx/Climate101x/3T2015,read,5625178ec76277e28d000b60,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Lily32,UBCx/Climate101x/3T2015,read,5624d761c76277578b000a71,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Lily32,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Lily32,UBCx/Climate101x/3T2015,read,5623330ad2aca539cb000944,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Lily32,UBCx/Climate101x/3T2015,read,5623247dd2aca56f5e0009b5,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Lily32,UBCx/Climate101x/3T2015,read,5621fb87c762770c660009a3,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Lily32,UBCx/Climate101x/3T2015,read,5621567b9c2aee7f28000035,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,laszlo_sandor,UBCx/Climate101x/3T2015,read,561e9021d2aca56f5e000667,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Walter227,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Walter227,UBCx/Climate101x/3T2015,read,561e9800d2aca5e7dd000618,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Walter227,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,jonas1989,UBCx/Climate101x/3T2015,read,562559c79c2aeec53300021c,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,jonas1989,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Mpereira69,UBCx/Climate101x/3T2015,read,5621ca8c9c2aee00ee00006c,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,Rawat_Deepak,UBCx/Climate101x/3T2015,read,561ff0dec76277fa1c0007a7,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,5623330ad2aca539cb000944,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,5623247dd2aca56f5e0009b5,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,5621567b9c2aee7f28000035,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,5620d4a2c76277630e0007db,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,561e9800d2aca5e7dd000618,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,561e2fb6d2aca56f5e0005f6,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,561e7cd9d2aca52a56000628,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,NIRBHAY13477,UBCx/Climate101x/3T2015,read,562559c79c2aeec53300021c,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,{}
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,56255351d2aca528e6000b1f,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e9800d2aca5e7dd000618,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
